AgeSubject,Word,LengthInLetters,WrittenFrequency,WordCategory,RTlexdec,RTnaming
young,rat,3,5.05624580534831,N,556.8999999999986,443.000000000002
young,kelp,4,2.89037175789616,N,797.2,475.29999999999836
young,vamp,4,2.19722457733622,N,738.4800000000031,484.60000000000224
young,snake,5,5.57594910314632,N,540.589999999998,458.1000000000017
young,ink,3,5.10594547390058,N,578.6600000000032,436.70000000000203
young,muck,4,4.66343909411207,N,739.6999999999988,452.1000000000002
young,fee,3,5.4510384535657,N,669.0000000000009,487.29999999999995
young,fad,3,4.04305126783455,N,674.7400000000026,485.99999999999824
young,fig,3,4.23410650459726,N,648.6400000000033,500.8000000000008
young,thing,5,9.18224949180966,N,563.9700000000004,471.70000000000175
young,ray,3,4.11087386417331,N,586.3200000000032,447.5
young,inn,3,5.13579843705026,N,609.0700000000023,478.5999999999985
young,lot,3,8.65259782842244,N,517.3700000000005,452.6000000000015
young,shay,4,0.693147180559945,N,674.3000000000025,464.6999999999988
young,fun,3,6.71417052990947,N,569.9600000000013,463.2999999999989
young,dress,5,7.32448997934853,N,506.7500000000003,460.3000000000018
young,snack,5,4.07753744390572,N,597.140000000002,456.0000000000018
young,thug,4,3.09104245335832,N,642.8299999999983,485.2000000000022
young,fin,3,4.18965474202643,N,651.6500000000009,488.5000000000011
young,fur,3,5.8111409929767,N,616.8599999999985,476.6999999999998
young,fen,3,3.25809653802148,N,689.0000000000007,506.99999999999835
young,fan,3,5.23110861685459,N,564.960000000002,480.6999999999977
young,scent,5,5.54126354515843,N,612.4799999999968,457.39999999999975
young,fir,3,3.73766961828337,N,691.4299999999986,499.2999999999981
young,moan,4,4.21950770517611,N,582.5200000000003,455.4999999999987
young,fruit,5,6.93439720992856,N,581.8999999999974,488.80000000000234
young,salve,5,2.77258872223978,N,672.3500000000007,502.9000000000005
young,bunch,5,5.66988092298052,N,614.5000000000002,468.0000000000014
young,purse,5,5.12396397940326,N,603.0400000000029,456.9000000000018
young,knack,5,3.98898404656427,N,755.410000000002,458.5000000000003
young,gauge,5,4.12713438504509,N,718.9700000000029,525.4000000000001
young,crash,5,5.84643877505772,N,549.1300000000023,475.10000000000207
young,grail,5,3.2188758248682,N,760.3599999999981,486.79999999999893
young,north,5,7.38585107812521,N,586.9299999999971,472.8000000000006
young,grain,5,6.1463292576689,N,649.1899999999997,478.8000000000011
young,noose,5,3.29583686600433,N,659.1700000000028,476.9999999999993
young,peace,5,7.37588214821501,N,564.7599999999977,482.70000000000147
young,mist,4,5.4553211153577,N,638.520000000001,434.50000000000153
young,text,4,6.23048144757848,N,557.690000000001,459.0000000000021
young,peach,5,3.87120101090789,N,604.83,470.4999999999981
young,pelt,4,3.2188758248682,N,703.7099999999986,456.69999999999857
young,whelp,5,0.693147180559945,N,818.5800000000022,472.8000000000006
young,waist,5,5.90536184805457,N,569.6400000000016,452.1000000000002
young,waltz,5,2.89037175789616,N,646.3600000000021,456.0000000000018
young,fuss,4,5.7037824746562,N,620.720000000004,494.7999999999985
young,bough,5,3.09104245335832,N,819.3100000000022,514.4999999999976
young,height,6,6.42486902390539,N,595.0699999999997,457.30000000000035
young,noun,4,2.94443897916644,N,692.9999999999975,469.60000000000144
young,foil,4,4.40671924726425,N,585.7000000000019,479.39999999999793
young,foal,4,2.99573227355399,N,713.6999999999988,495
young,foam,4,4.81218435537242,N,629.9700000000024,493.2000000000004
young,fish,4,8.02780284837031,N,541.9300000000018,470.0999999999976
young,trunk,5,5.87493073085203,N,588.3700000000007,453.70000000000084
young,month,5,7.38523092306657,N,596.229999999998,454.79999999999967
young,clerk,5,6.02344759296103,N,569.0699999999994,487.7999999999999
young,yell,4,4.30406509320417,N,597.1099999999989,446.1000000000004
young,coach,5,6.23441072571837,N,558.1000000000014,487.60000000000156
young,yea,3,3.68887945411394,N,682.5299999999985,480.0000000000017
young,fist,4,5.76519110278484,N,689.9600000000012,482.40000000000185
young,probe,5,4.67282883446191,N,662.8799999999986,474.4999999999988
young,card,4,6.65415252018322,N,559.0299999999987,469.7000000000001
young,cave,4,6.19847871649231,N,602.1500000000009,456.9000000000018
young,stake,5,5.51342874616498,N,665.749999999999,508.49999999999767
young,stage,5,7.83557924666997,N,578.6500000000019,518.700000000003
young,cane,4,5.18178355029209,N,605.2100000000012,457.30000000000035
young,spouse,6,3.93182563272433,N,609.4000000000005,487.1000000000014
young,tribe,5,6.0330862217988,N,658.3900000000017,448.80000000000143
young,goad,4,2.19722457733622,N,658.1099999999963,471.20000000000164
young,coast,5,6.75925527066369,N,602.3200000000016,458.5000000000003
young,brooch,6,3.52636052461616,N,713.6100000000022,509.7000000000021
young,gust,4,3.73766961828337,N,702.9200000000031,455.4999999999987
young,flood,5,5.59471137960184,N,572.4699999999999,485.5000000000001
young,soul,4,6.59578051396131,N,545.5000000000023,467.09999999999883
young,shield,6,5.06259503302697,N,640.8700000000006,432.2000000000021
young,sod,3,4.26267987704132,N,677.110000000001,484.1000000000007
young,pride,5,6.53524127101366,N,523.3400000000008,460.899999999999
young,yak,3,2.07944154167984,N,811.1299999999984,474.5999999999986
young,yen,3,3.2188758248682,N,748.3500000000031,460.899999999999
young,yam,3,2.19722457733622,N,639.3199999999986,464.00000000000205
young,soup,4,5.89440283426485,N,554.4800000000004,480.99999999999955
young,goal,4,6.27664348934164,N,581.7099999999982,455.79999999999836
young,ski,3,4.70953020131233,N,612.4999999999986,521.9000000000011
young,gout,4,3.49650756146648,N,717.859999999996,476.6999999999998
young,cart,4,5.06890420222023,N,633.8999999999993,467.2999999999999
young,yes,3,9.53647363080222,N,575.1000000000006,455.90000000000185
young,soap,4,5.90808293816893,N,582.6299999999999,454.49999999999835
young,mud,3,6.26149168432104,N,536.5900000000007,433.9999999999978
young,marsh,5,5.36597601502185,N,709.7600000000016,448.80000000000143
young,flock,5,4.89034912822175,N,645.5599999999987,478.399999999999
young,ridge,5,5.39362754635236,N,643.4399999999977,475.60000000000156
young,son,3,7.95822719232231,N,577.9299999999976,455.90000000000185
young,mug,3,4.72738781871234,N,624.0700000000007,438.50000000000114
young,sop,3,2.07944154167984,N,827.3799999999994,487.7999999999999
young,march,5,6.15485809401642,N,583.7900000000005,457.10000000000076
young,goat,4,5.34710753071747,N,572.8099999999977,461.69999999999845
young,floor,5,7.96866570046623,N,535.6000000000012,499.500000000001
young,sign,4,7.50328963067508,N,568.3000000000022,457.30000000000035
young,tusk,4,1.94591014905531,N,694.1900000000022,471.10000000000207
young,mum,3,5.56452040732269,N,714.1899999999988,452.90000000000094
young,haze,4,4.76217393479776,N,591.9999999999967,452.4999999999998
young,gob,3,2.484906649788,N,811.6399999999969,451.40000000000214
young,gist,4,3.46573590279973,N,740.1300000000025,552.0000000000027
young,tomb,4,5.51745289646471,N,584.8000000000009,472.0999999999995
young,horse,5,7.32580750259577,N,652.4799999999997,459.9999999999997
young,isle,4,4.89783979995091,N,679.1199999999984,488.99999999999886
young,hand,4,9.01408214944336,N,569.9299999999986,441.0000000000016
young,god,3,5.94542060860658,N,588.0400000000024,453.59999999999906
young,puck,4,2.07944154167984,N,650.1500000000009,475.29999999999836
young,luck,4,6.70318811324086,N,588.4100000000017,440.4999999999982
young,tome,4,2.19722457733622,N,643.4399999999977,454.39999999999935
young,soy,3,3.68887945411394,N,659.7099999999974,470.79999999999905
young,patch,5,5.76832099579377,N,578.6300000000003,479.60000000000036
young,sky,3,7.23056315340929,N,602.9300000000017,485.39999999999947
young,toad,4,4.04305126783455,N,597.3800000000018,446.49999999999824
young,man,3,9.79071071493317,N,529.48,460.20000000000203
young,load,4,6.18826412308259,N,544.5199999999986,440.6999999999996
young,map,3,6.33859407820318,N,574.0399999999994,436.09999999999957
young,lust,4,5.14749447681345,N,539.9700000000015,452.2000000000004
young,loaf,4,4.56434819146784,N,529.6299999999977,441.69999999999976
young,hank,4,2.94443897916644,N,660.1300000000019,462.7999999999993
young,bliss,5,4.99043258677874,N,628.9000000000015,471.10000000000207
young,harm,4,6.47850964220857,N,595.6999999999991,450.79999999999933
young,badge,5,4.77068462446567,N,645.8599999999992,454.00000000000097
young,beard,5,5.98645200528444,N,588.7900000000003,476.59999999999934
young,scar,4,4.83628190695148,N,621.1000000000014,483.0999999999995
young,mat,3,5.27811465923052,N,621.5300000000007,442.0000000000007
young,hatch,5,4.85203026391962,N,639.6799999999963,451.0000000000009
young,harp,4,3.78418963391826,N,607.2200000000001,455.1000000000019
young,pike,4,4.69134788222914,N,630.4999999999974,460.20000000000203
young,loin,4,2.484906649788,N,639.619999999999,465.09999999999957
young,weld,4,3.29583686600433,N,711.7900000000014,424.6000000000019
young,tour,4,6.58340922215876,N,635.540000000001,486.79999999999893
young,spoof,5,1.6094379124341,N,720.899999999998,489.9000000000005
young,spoke,5,7.63094658089046,N,555.2999999999994,492.30000000000234
young,pomp,4,3.52636052461616,N,660.470000000004,483.6000000000012
young,maw,3,2.63905732961526,N,619.500000000002,482.90000000000174
young,lance,5,3.17805383034795,N,697.0999999999977,440.1999999999996
young,ground,6,8.11820704940578,N,547.6699999999983,470.29999999999905
young,yacht,5,4.43081679884331,N,700.6800000000027,491.1000000000005
young,loan,4,5.8348107370626,N,642.0699999999997,444.7999999999988
young,juice,5,5.90263333340137,N,528.9600000000004,461.69999999999845
young,hart,4,4.39444915467244,N,678.0699999999988,451.8999999999982
young,whim,4,4.18965474202643,N,621.9600000000027,464.3000000000019
young,spool,5,4.04305126783455,N,604.2100000000011,491.7000000000032
young,thread,6,5.29330482472449,N,630.1000000000001,494.7999999999985
young,whip,4,5.45958551414416,N,597.4599999999978,424.70000000000186
young,well,4,10.1016414471467,N,552.320000000001,426.399999999998
young,spoon,5,5.4380793089232,N,547.2200000000005,483.0999999999995
young,phase,5,6.36302810354046,N,650.2400000000014,497.59999999999997
young,chrome,6,3.8286413964891,N,667.2099999999997,513.1000000000004
young,sloop,5,1.94591014905531,N,676.2499999999991,466.00000000000193
young,whit,4,3.04452243772342,N,728.9499999999995,478.399999999999
young,place,5,9.18696938565294,N,600.3199999999968,484.4000000000015
young,list,4,7.21597500265147,N,629.3299999999999,450.9000000000009
young,air,3,8.4111657867707,N,511.90000000000146,448.4999999999995
young,edge,4,7.23345541862144,N,580.2700000000009,459.4999999999991
young,breath,6,6.89871453432999,N,648.7700000000018,463.60000000000156
young,bead,4,3.52636052461616,N,677.3099999999991,481.9000000000012
young,welt,4,2.19722457733622,N,754.2100000000022,456.69999999999857
young,beef,4,5.6937321388027,N,526.1400000000003,456.0999999999977
young,wedge,5,4.56434819146784,N,613.9699999999978,447.4000000000005
young,ghoul,5,2.56494935746154,N,757.3800000000039,545.7000000000019
young,brush,5,5.76519110278484,N,562.2699999999998,458.80000000000217
young,squad,5,5.12396397940326,N,608.8100000000005,518.700000000003
young,chump,5,2.30258509299405,N,713.279999999997,460.4000000000013
young,earl,4,5.60947179518496,N,693.999999999997,471.20000000000164
young,beak,4,4.47733681447821,N,730.8299999999955,474.30000000000194
young,threat,6,7.00306545878646,N,596.7200000000012,480.3000000000008
young,mould,5,5.24174701505964,N,702.3300000000027,484.20000000000107
young,clown,5,4.07753744390572,N,574.8300000000017,477.09999999999945
young,beam,4,5.17614973257383,N,559.2500000000006,466.7
young,mouth,5,7.78821155784708,N,542.000000000002,445.10000000000053
young,bean,4,4.23410650459726,N,611.7099999999982,461.5000000000014
young,clock,5,6.45833828334479,N,548.4299999999982,486.50000000000034
young,beep,4,2.70805020110221,N,597.4099999999972,462.99999999999795
young,smoke,5,6.95749737087695,N,519.0700000000007,464.90000000000026
young,quest,5,4.75359019110636,N,613.2900000000025,497.9999999999986
young,broad,5,6.62273632394984,N,575.7699999999977,466.39999999999867
young,beer,4,6.72503364216684,N,536.8599999999989,463.6999999999978
young,bear,4,7.01481435127554,N,587.9700000000009,460.3000000000018
young,frock,5,4.67282883446191,N,725.479999999998,475.8000000000012
young,chief,5,7.50494206839617,N,544.360000000002,465.4999999999992
young,beet,4,3.71357206670431,N,686.2900000000031,468.30000000000183
young,trough,6,4.0943445622221,N,815.3600000000008,518.5999999999981
young,ruse,4,2.94443897916644,N,747.8799999999975,482.90000000000174
young,beau,4,3.63758615972639,N,715.3899999999973,545.9999999999972
young,squash,6,5.03695260241363,N,638.3100000000028,510.8999999999987
young,frost,5,4.969813299576,N,617.5300000000013,474.1999999999976
young,squaw,5,2.56494935746154,N,738.0499999999954,508.9999999999985
young,bard,4,2.30258509299405,N,756.3300000000024,474.30000000000194
young,fare,4,5.11198778835654,N,670.8799999999982,502.3000000000006
young,band,4,6.37842618365159,N,563.6800000000013,435.7000000000017
young,fang,4,2.19722457733622,N,699.9100000000012,485.29999999999995
young,brick,5,6.21260609575152,N,583.4099999999996,448.399999999998
young,road,4,8.2406488633749,N,539.3099999999976,441.4999999999979
young,babe,4,3.58351893845611,N,575.96000000000015,432.6000000000006
young,rust,4,4.38202663467388,N,562.1399999999991,430.899999999999
young,choice,6,7.51152464839087,N,540.470000000001,443.7999999999983
young,bark,4,5.09375020080676,N,598.2699999999973,444.99999999999994
young,tub,3,4.95582705760126,N,567.7200000000018,467.69999999999965
young,bank,4,7.77737360265786,N,583.759999999997,453.79999999999933
young,twinge,6,3.93182563272433,N,738.7900000000025,499.0000000000005
young,farm,4,7.07834157955767,N,562.7999999999976,466.30000000000217
young,board,5,7.35372233039963,N,576.5899999999995,459.1000000000018
young,barn,4,5.23110861685459,N,536.9600000000017,474.09999999999894
young,tea,3,7.37148929521428,N,538.929999999999,443.3999999999995
young,zoo,3,5.05624580534831,N,525.2399999999976,478.00000000000193
young,tug,3,4.59511985013459,N,631.3900000000027,456.0999999999977
young,tab,3,3.29583686600433,N,629.9599999999998,461.1999999999983
young,vice,4,5.10594547390058,N,669.500000000002,462.7999999999993
young,tee,3,4.23410650459726,N,629.7000000000019,449.5999999999995
young,rice,4,6.19236248947487,N,560.8299999999966,455.40000000000026
young,rout,4,3.40119738166216,N,720.7499999999989,466.50000000000085
young,pyre,4,2.94443897916644,N,730.8499999999989,561.0000000000023
young,tag,3,4.63472898822964,N,562.5200000000017,460.09999999999866
young,ounce,5,4.54329478227,N,603.3000000000022,472.2999999999994
young,crumb,5,2.94443897916644,N,596.0999999999997,506.09999999999866
young,spot,4,6.78897174299217,N,573.8300000000004,492.2000000000024
young,jazz,4,5.03043792139244,N,534.6599999999984,444.40000000000214
young,tin,3,6.24222326545517,N,600.3400000000024,476.9999999999993
young,quartz,6,2.83321334405622,N,585.1800000000006,519.0999999999983
young,garb,4,3.49650756146648,N,770.3499999999972,462.3000000000003
young,niece,5,4.46590811865458,N,628.3099999999964,503.1999999999998
young,womb,4,5.06890420222023,N,598.4600000000006,469.7000000000001
young,hub,3,3.73766961828337,N,691.1800000000001,440.899999999999
young,gnome,5,2.70805020110221,N,787.3200000000027,539.2000000000014
young,sand,4,6.8596149036542,N,566.7700000000013,475.10000000000207
young,deed,4,4.53259949315326,N,581.5500000000011,479.2000000000004
young,crowd,5,6.78332520060396,N,570.8700000000027,490.9999999999999
young,train,5,7.25629723969068,N,566.3599999999998,462.00000000000074
young,tar,3,4.40671924726425,N,596.9999999999985,437.89999999999895
young,head,4,9.00883599576545,N,563.3699999999974,446.3999999999996
young,hue,3,4.4188406077966,N,650.0399999999951,488.99999999999886
young,bulb,4,4.76217393479776,N,570.5,464.2000000000017
young,gang,4,5.84643877505772,N,587.8299999999983,458.2000000000022
young,wrist,5,5.88332238848828,N,585.7000000000019,468.60000000000224
young,throne,6,5.17048399503815,N,682.7599999999987,499.70000000000033
young,trait,5,4.02535169073515,N,647.9999999999969,467.09999999999883
young,tax,3,7.5755846515578,N,539.1899999999983,465.3999999999993
young,nymph,5,4.00733318523247,N,655.2099999999994,489.9999999999989
young,heel,4,5.36129216570943,N,619.570000000001,459.0000000000021
young,group,5,8.60575336839572,N,571.7000000000023,459.4999999999991
young,blaze,5,4.55387689160054,N,613.9300000000014,461.69999999999845
young,hag,3,2.94443897916644,N,641.8099999999945,451.0000000000009
young,groin,5,4.14313472639153,N,693.7399999999991,488.80000000000234
young,crook,5,4.53259949315326,N,611.0799999999989,480.50000000000125
young,skate,5,4.23410650459726,N,555.5399999999994,499.5999999999986
young,crown,5,6.07993319509559,N,527.8700000000005,488.9000000000001
young,dean,4,5.3890717298165,N,677.3200000000002,479.3000000000021
young,bulk,4,5.95583736946483,N,618.8200000000018,455.3000000000016
young,bull,4,5.93753620508243,N,637.8299999999974,463.4000000000021
young,heir,4,4.80402104473326,N,663.4799999999989,521.1000000000004
young,heap,4,5.24174701505964,N,613.6900000000016,472.39999999999657
young,bond,4,5.69035945432406,N,593.5899999999983,469.7000000000001
young,crime,5,6.78445706263764,N,537.8299999999986,487.60000000000156
young,hem,3,3.89182029811063,N,700.3800000000024,462.6999999999981
young,deer,4,5.35185813347607,N,555.9300000000017,447.9999999999975
young,bone,4,6.17170059741091,N,562.1099999999998,451.70000000000084
young,hen,3,4.61512051684126,N,615.0700000000031,450.5999999999983
young,ham,3,4.82028156560504,N,555.7199999999995,451.70000000000084
young,bog,3,4.61512051684126,N,688.699999999998,447.4000000000005
young,elk,3,3.2188758248682,N,636.2499999999986,458.80000000000217
young,hip,3,5.54907608489522,N,545.8700000000007,439.60000000000144
young,cross,5,6.7719355558396,N,613.3800000000017,471.6000000000018
young,hut,3,6.00388706710654,N,588.9599999999995,451.70000000000084
young,heat,4,7.66622192566273,N,590.4300000000027,451.8999999999982
young,elm,3,4.79579054559674,N,643.4199999999973,471.49999999999875
young,gouge,5,2.30258509299405,N,763.2000000000023,501.7999999999989
young,butt,4,4.80402104473326,N,557.8300000000002,451.0000000000009
young,wick,4,3.71357206670431,N,622.590000000001,444.2000000000011
young,wisp,4,3.13549421592915,N,739.8399999999976,452.7999999999985
young,hat,3,6.85751406254539,N,550.8299999999969,437.5999999999992
young,grist,5,2.63905732961526,N,778.499999999998,480.80000000000086
young,scalp,5,4.21950770517611,N,645.720000000001,523.6000000000025
young,boo,3,2.77258872223978,N,583.0799999999989,479.1000000000018
young,bile,4,3.52636052461616,N,682.6800000000023,459.0000000000021
young,haw,3,2.39789527279837,N,651.8900000000006,471.8999999999991
young,lard,4,3.55534806148941,N,684.1500000000003,453.29999999999853
young,land,4,8.40200678160712,N,550.7300000000023,449.09999999999906
young,hay,3,5.58724865840025,N,589.0999999999991,450.69999999999885
young,brow,4,5.22035582507832,N,684.8499999999996,481.19999999999806
young,twain,5,3.04452243772342,N,688.0999999999974,488.9000000000001
young,pane,4,3.46573590279973,N,663.359999999997,467.8000000000008
young,mead,4,3.46573590279973,N,681.2599999999981,457.60000000000076
young,lane,4,6.45519856334012,N,587.8900000000023,456.7999999999997
young,quirk,5,2.89037175789616,N,652.2500000000013,517.8000000000013
young,tang,4,3.36729582998647,N,707.1000000000034,471.30000000000217
young,pang,4,3.87120101090789,N,765.2499999999987,475.29999999999836
young,bill,4,6.87832646829133,N,557.3299999999958,443.6999999999985
young,drought,7,4.54329478227,N,677.719999999996,494.0999999999979
young,box,3,7.25063551189868,N,531.9999999999977,447.00000000000057
young,park,4,7.02197642307216,N,599.9000000000017,461.10000000000014
young,lark,4,3.87120101090789,N,661.9599999999986,442.0000000000007
young,boy,3,8.26281693767093,N,544.790000000002,467.09999999999883
young,wharf,5,3.93182563272433,N,653.1699999999973,469.50000000000125
young,tank,4,5.89989735358249,N,554.8000000000018,453.4999999999994
young,meal,4,6.85751406254539,N,516.4299999999977,442.0000000000007
young,spate,5,4.07753744390572,N,767.140000000003,515.1999999999979
young,slate,5,4.30406509320417,N,690.6699999999975,499.0999999999982
young,corps,5,5.84354441703136,N,694.8099999999998,475.60000000000156
young,cove,4,3.63758615972639,N,666.4799999999976,476.00000000000017
young,cord,4,4.98360662170834,N,627.5599999999971,477.70000000000186
young,core,4,5.71702770140622,N,607.3200000000018,499.500000000001
young,stump,5,4.36944785246702,N,642.640000000002,492.7000000000014
young,spade,5,3.95124371858143,N,635.9300000000029,486.40000000000146
young,shade,5,6.03068526026126,N,590.8300000000023,430.899999999999
young,club,4,7.37400185935016,N,630.8500000000001,480.10000000000275
young,cone,4,4.14313472639153,N,580.2799999999992,478.5999999999985
young,tart,4,3.95124371858143,N,672.0700000000028,452.4999999999998
young,part,4,9.09335701649036,N,579.9700000000029,454.79999999999967
young,screen,6,6.25190388316589,N,575.5000000000016,464.2000000000017
young,meat,4,7.15539630189673,N,562.7900000000024,446.90000000000185
young,stool,5,5.07517381523383,N,558.2399999999976,475.60000000000156
young,cork,4,4.26267987704132,N,599.3900000000017,498.20000000000016
young,naught,6,2.99573227355399,N,765.5799999999999,461.3999999999986
young,cult,4,5.08759633523238,N,652.1700000000016,485.5000000000001
young,crop,4,6.14846829591765,N,628.6400000000002,477.4999999999975
young,corn,4,6.10031895202006,N,525.120000000002,476.19999999999897
young,feud,4,3.04452243772342,N,653.6999999999973,525.7999999999997
young,gland,5,3.73766961828337,N,612.2099999999972,482.8000000000018
young,maze,4,4.81218435537242,N,604.1700000000004,433.2999999999985
young,yard,4,6.45833828334479,N,607.1399999999978,465.6999999999992
young,mare,4,4.17438726989564,N,700.9099999999967,437.79999999999876
young,crow,4,4.00733318523247,N,582.2700000000027,501.39999999999844
young,mane,4,3.8286413964891,N,646.8299999999995,466.50000000000085
young,louse,5,2.99573227355399,N,730.1800000000006,466.50000000000085
young,yang,4,2.56494935746154,N,864.8600000000008,449.4000000000004
young,clam,4,2.89037175789616,N,607.8100000000015,481.7000000000023
young,clip,4,4.06044301054642,N,601.6900000000019,484.60000000000224
young,clan,4,4.81218435537242,N,706.0400000000013,486.90000000000214
young,mark,4,6.72142570079064,N,644.1699999999987,431.69999999999925
young,bronze,6,5.62040086571715,N,579.4799999999997,468.7
young,clap,4,3.97029191355212,N,629.1100000000007,480.10000000000275
young,yarn,4,3.2188758248682,N,618.6700000000023,464.40000000000185
young,chalk,5,5.17048399503815,N,569.970000000001,472.69999999999976
young,hulk,4,3.09104245335832,N,638.9599999999978,464.40000000000185
young,wealth,6,6.94793706861497,N,608.0999999999977,459.59999999999957
young,jeep,4,4.85981240436167,N,616.1700000000019,434.79999999999814
young,hull,4,3.85014760171006,N,647.2700000000012,450.10000000000144
young,claw,4,4.11087386417331,N,585.6899999999995,485.79999999999876
young,hone,4,2.19722457733622,N,787.4100000000061,437.19999999999857
young,mart,4,2.56494935746154,N,696.5,467.09999999999883
young,clay,4,5.92157841964382,N,554.7499999999983,484.6999999999999
young,phrase,6,6.41999492814714,N,591.7800000000019,505.00000000000017
young,feat,4,4.58496747867057,N,668.5599999999995,476.00000000000017
young,barge,5,4.15888308335967,N,706.4999999999983,459.300000000001
young,horn,4,5.11799381241676,N,632.8099999999993,453.09999999999866
young,match,5,6.92755790627832,N,546.969999999998,440.899999999999
young,birch,5,3.80666248977032,N,693.71000000000015,464.6000000000005
young,plume,5,2.83321334405622,N,711.4399999999969,492.6000000000012
young,hide,4,6.361302477573,N,566.1099999999991,459.40000000000094
young,seed,4,6.21260609575152,N,559.9699999999982,481.2999999999982
young,hill,4,7.13807303404435,N,591.0700000000029,449.5999999999995
young,dill,4,2.07944154167984,N,723.6699999999967,468.0999999999978
young,oil,3,7.70436116791031,N,517.3000000000003,453.29999999999853
young,mule,4,4.4188406077966,N,569.6800000000002,464.6999999999988
young,oak,3,5.54126354515843,N,545.0299999999969,458.1000000000017
young,flesh,5,6.83625927727707,N,575.0299999999987,482.3000000000017
young,crypt,5,3.25809653802148,N,644.8499999999998,497.2000000000019
young,rank,4,5.98393628068719,N,590.4800000000017,448.399999999998
young,guise,5,4.15888308335967,N,714.7400000000024,489.49999999999733
young,keel,4,3.71357206670431,N,651.3499999999982,465.2000000000004
young,seal,4,5.37989735354046,N,626.3700000000039,460.899999999999
young,ice,3,6.84054652928869,N,550.9299999999987,442.4999999999983
young,seam,4,3.80666248977032,N,733.0999999999992,470.79999999999905
young,keen,4,6.16331480403464,N,656.9600000000007,465.2000000000004
young,cub,3,3.85014760171006,N,659.8599999999979,460.09999999999866
young,hilt,4,2.99573227355399,N,653.329999999999,455.1000000000019
young,cud,3,2.94443897916644,N,796.8599999999961,485.99999999999824
young,lapse,5,4.43081679884331,N,652.6999999999991,461.2999999999979
young,cue,3,4.60517018598809,N,635.6499999999991,480.0000000000017
young,gear,4,6.00635315960173,N,621.5800000000029,487.89999999999924
young,arch,4,5.49306144334055,N,630.290000000003,445.4999999999982
young,cab,3,5.18738580584075,N,586.1700000000002,449.69999999999925
young,seat,4,7.24208235925696,N,592.0299999999982,477.8999999999989
young,feint,5,2.70805020110221,N,710.7000000000002,517.9999999999984
young,thigh,5,5.42934562895444,N,585.5999999999988,503.8000000000001
young,raft,4,4.06044301054642,N,663.9600000000007,456.30000000000155
young,cad,3,2.56494935746154,N,809.6899999999972,468.7
young,monk,4,4.26267987704132,N,592.4799999999984,455.6000000000015
young,mite,4,3.3322045101752,N,725.9500000000027,433.2999999999985
young,grave,5,6.29341927884648,N,611.8300000000028,479.90000000000003
young,mile,4,6.43133108193348,N,559.3399999999979,441.2000000000013
young,cup,3,6.99209642741589,N,568.5199999999992,459.1000000000018
young,ward,4,6.10255859461357,N,720.2899999999971,458.5000000000003
young,aide,4,4.61512051684126,N,693.5000000000027,462.40000000000094
young,ware,4,3.04452243772342,N,676.0800000000021,448.10000000000116
young,wand,4,3.36729582998647,N,680.539999999998,448.10000000000116
young,cam,3,3.43398720448515,N,633.7800000000026,460.20000000000203
young,cur,3,2.07944154167984,N,548.4299999999982,491.8999999999978
young,style,5,7.36201055125973,N,613.2100000000019,484.99999999999835
young,can,3,10.5258366617874,N,585.5899999999974,456.60000000000224
young,crate,5,3.89182029811063,N,692.740000000002,496.39999999999907
young,milk,4,7.53315880745556,N,535.3100000000002,429.00000000000114
young,leaf,4,5.63478960316925,N,569.5000000000018,456.4999999999986
young,jute,4,1.94591014905531,N,765.8000000000047,475.20000000000226
young,fry,3,5.05624580534831,N,618.9299999999977,475.8000000000012
young,cap,3,6.19440539110467,N,580.3699999999999,445.4000000000014
young,mill,4,5.24174701505964,N,669.500000000002,433.899999999998
young,car,3,8.50613224405681,N,502.599999999999,455.90000000000185
young,cat,3,6.60665018619822,N,513.1299999999998,459.0000000000021
young,teak,4,3.04452243772342,N,639.8000000000014,476.39999999999776
young,peak,4,6.02344759296103,N,607.7200000000026,471.6000000000018
young,peal,4,2.94443897916644,N,595.7099999999994,463.4000000000021
young,ledge,5,5.00394630594546,N,610.5399999999978,475.60000000000156
young,team,4,7.32317071794347,N,618.5900000000024,465.3999999999993
young,mitt,4,0,N,687.9999999999975,473.8000000000025
young,leave,5,8.37930948405285,N,547.8599999999977,454.0999999999976
young,frog,4,4.31748811353631,N,604.970000000002,465.8999999999995
young,ford,4,2.19722457733622,N,703.8299999999969,483.9999999999994
young,swath,5,2.94443897916644,N,732.6899999999957,483.89999999999844
young,wheel,5,6.24416690066374,N,569.0299999999977,468.7
young,peer,4,4.8283137373023,N,634.6700000000006,451.8999999999982
young,wart,4,2.70805020110221,N,657.7400000000038,439.7999999999996
young,pear,4,3.80666248977032,N,608.5700000000019,473.299999999999
young,graft,5,3.36729582998647,N,701.830000000001,475.70000000000186
young,cyst,4,1.09861228866811,N,814.7499999999989,541.6999999999982
young,peat,4,4.20469261939097,N,706.7500000000001,505.60000000000105
young,flea,4,3.43398720448515,N,650.1399999999993,492.00000000000074
young,speck,5,3.98898404656427,N,724.2499999999999,516.799999999999
young,script,6,5.48893772615669,N,576.9300000000023,487.60000000000156
young,fork,4,5.4971682252932,N,586.0700000000029,460.3000000000018
young,norm,4,4.81218435537242,N,606.880000000001,465.0000000000019
young,form,4,8.47595444339964,N,610.4399999999974,484.99999999999835
young,spleen,6,3.2188758248682,N,752.5200000000002,516.5999999999999
